"Time";"N101,u"
 2.301000E-01 ; 3.739694E-03
 2.302000E-01 ; 3.850805E-03
 2.303000E-01 ; 3.958135E-03
 2.304000E-01 ; 4.061387E-03
 2.305000E-01 ; 4.160261E-03
 2.306000E-01 ; 4.254455E-03
 2.307000E-01 ; 4.343670E-03
 2.308000E-01 ; 4.427609E-03
 2.309000E-01 ; 4.505983E-03
 2.310000E-01 ; 4.578512E-03
 2.311000E-01 ; 4.644931E-03
 2.312000E-01 ; 4.704989E-03
 2.313000E-01 ; 4.758454E-03
 2.314000E-01 ; 4.805115E-03
 2.315000E-01 ; 4.844787E-03
 2.316000E-01 ; 4.877309E-03
 2.317000E-01 ; 4.902551E-03
 2.318000E-01 ; 4.920410E-03
 2.319000E-01 ; 4.930818E-03
 2.320000E-01 ; 4.933738E-03
 2.321000E-01 ; 4.929165E-03
 2.322000E-01 ; 4.917129E-03
 2.323000E-01 ; 4.897691E-03
 2.324000E-01 ; 4.870946E-03
 2.325000E-01 ; 4.837018E-03
 2.326000E-01 ; 4.796061E-03
 2.327000E-01 ; 4.748256E-03
 2.328000E-01 ; 4.693808E-03
 2.329000E-01 ; 4.632947E-03
 2.330000E-01 ; 4.565921E-03
 2.331000E-01 ; 4.492995E-03
 2.332000E-01 ; 4.414448E-03
 2.333000E-01 ; 4.330570E-03
 2.334000E-01 ; 4.241661E-03
 2.335000E-01 ; 4.148023E-03
 2.336000E-01 ; 4.049963E-03
 2.337000E-01 ; 3.947787E-03
 2.338000E-01 ; 3.841799E-03
 2.339000E-01 ; 3.732297E-03
 2.340000E-01 ; 3.619573E-03
 2.341000E-01 ; 3.503910E-03
 2.342000E-01 ; 3.385581E-03
 2.343000E-01 ; 3.264848E-03
 2.344000E-01 ; 3.141961E-03
 2.345000E-01 ; 3.017153E-03
 2.346000E-01 ; 2.890649E-03
 2.347000E-01 ; 2.762653E-03
 2.348000E-01 ; 2.633360E-03
 2.349000E-01 ; 2.502946E-03
 2.350000E-01 ; 2.371575E-03
 2.351000E-01 ; 2.239396E-03
 2.352000E-01 ; 2.106543E-03
 2.353000E-01 ; 1.973138E-03
 2.354000E-01 ; 1.839288E-03
 2.355000E-01 ; 1.705089E-03
 2.356000E-01 ; 1.570625E-03
 2.357000E-01 ; 1.435968E-03
 2.358000E-01 ; 1.301183E-03
 2.359000E-01 ; 1.166322E-03
 2.360000E-01 ; 1.031430E-03
 2.361000E-01 ; 8.965454E-04
 2.362000E-01 ; 7.616976E-04
 2.363000E-01 ; 6.269117E-04
 2.364000E-01 ; 4.922076E-04
 2.365000E-01 ; 3.576009E-04
 2.366000E-01 ; 2.231042E-04
 2.367000E-01 ; 8.872750E-05
 2.368000E-01 ;-4.552035E-05
 2.369000E-01 ;-1.796312E-04
 2.370000E-01 ;-3.135966E-04
 2.371000E-01 ;-4.474068E-04
 2.372000E-01 ;-5.810501E-04
 2.373000E-01 ;-7.145119E-04
 2.374000E-01 ;-8.477739E-04
 2.375000E-01 ;-9.808132E-04
 2.376000E-01 ;-1.113602E-03
 2.377000E-01 ;-1.246105E-03
 2.378000E-01 ;-1.378281E-03
 2.379000E-01 ;-1.510081E-03
 2.380000E-01 ;-1.641448E-03
 2.381000E-01 ;-1.772314E-03
 2.382000E-01 ;-1.902604E-03
 2.383000E-01 ;-2.032230E-03
 2.384000E-01 ;-2.161093E-03
 2.385000E-01 ;-2.289086E-03
 2.386000E-01 ;-2.416085E-03
 2.387000E-01 ;-2.541958E-03
 2.388000E-01 ;-2.666558E-03
 2.389000E-01 ;-2.789725E-03
 2.390000E-01 ;-2.911290E-03
 2.391000E-01 ;-3.031068E-03
 2.392000E-01 ;-3.148862E-03
 2.393000E-01 ;-3.264466E-03
 2.394000E-01 ;-3.377659E-03
 2.395000E-01 ;-3.488213E-03
 2.396000E-01 ;-3.595889E-03
 2.397000E-01 ;-3.700441E-03
 2.398000E-01 ;-3.801616E-03
 2.399000E-01 ;-3.899153E-03
 2.400000E-01 ;-3.992793E-03
 2.401000E-01 ;-4.082270E-03
 2.402000E-01 ;-4.167322E-03
 2.403000E-01 ;-4.247689E-03
 2.404000E-01 ;-4.323115E-03
 2.405000E-01 ;-4.393353E-03
 2.406000E-01 ;-4.458164E-03
 2.407000E-01 ;-4.517324E-03
 2.408000E-01 ;-4.570620E-03
 2.409000E-01 ;-4.617858E-03
 2.410000E-01 ;-4.658866E-03
 2.411000E-01 ;-4.693487E-03
 2.412000E-01 ;-4.721593E-03
 2.413000E-01 ;-4.743077E-03
 2.414000E-01 ;-4.757859E-03
 2.415000E-01 ;-4.765888E-03
 2.416000E-01 ;-4.767137E-03
 2.417000E-01 ;-4.761609E-03
 2.418000E-01 ;-4.749335E-03
 2.419000E-01 ;-4.730374E-03
 2.420000E-01 ;-4.704811E-03
 2.421000E-01 ;-4.672758E-03
 2.422000E-01 ;-4.634349E-03
 2.423000E-01 ;-4.589745E-03
 2.424000E-01 ;-4.539124E-03
 2.425000E-01 ;-4.482686E-03
 2.426000E-01 ;-4.420647E-03
 2.427000E-01 ;-4.353238E-03
 2.428000E-01 ;-4.280700E-03
 2.429000E-01 ;-4.203288E-03
 2.430000E-01 ;-4.121259E-03
 2.431000E-01 ;-4.034880E-03
 2.432000E-01 ;-3.944418E-03
 2.433000E-01 ;-3.850140E-03
 2.434000E-01 ;-3.752313E-03
 2.435000E-01 ;-3.651201E-03
 2.436000E-01 ;-3.547062E-03
 2.437000E-01 ;-3.440146E-03
 2.438000E-01 ;-3.330697E-03
 2.439000E-01 ;-3.218949E-03
 2.440000E-01 ;-3.105126E-03
 2.441000E-01 ;-2.989441E-03
 2.442000E-01 ;-2.872096E-03
 2.443000E-01 ;-2.753280E-03
 2.444000E-01 ;-2.633170E-03
 2.445000E-01 ;-2.511931E-03
 2.446000E-01 ;-2.389715E-03
 2.447000E-01 ;-2.266662E-03
 2.448000E-01 ;-2.142900E-03
 2.449000E-01 ;-2.018545E-03
 2.450000E-01 ;-1.893701E-03
 2.451000E-01 ;-1.768462E-03
 2.452000E-01 ;-1.642911E-03
 2.453000E-01 ;-1.517122E-03
 2.454000E-01 ;-1.391158E-03
 2.455000E-01 ;-1.265075E-03
 2.456000E-01 ;-1.138921E-03
 2.457000E-01 ;-1.012735E-03
 2.458000E-01 ;-8.865524E-04
 2.459000E-01 ;-7.604003E-04
 2.460000E-01 ;-6.343019E-04
 2.461000E-01 ;-5.082756E-04
 2.462000E-01 ;-3.823365E-04
 2.463000E-01 ;-2.564966E-04
 2.464000E-01 ;-1.307658E-04
 2.465000E-01 ;-5.152523E-06
 2.466000E-01 ; 1.203355E-04
 2.467000E-01 ; 2.456906E-04
 2.468000E-01 ; 3.709044E-04
 2.469000E-01 ; 4.959671E-04
 2.470000E-01 ; 6.208667E-04
 2.471000E-01 ; 7.455887E-04
 2.472000E-01 ; 8.701148E-04
 2.473000E-01 ; 9.944229E-04
 2.474000E-01 ; 1.118486E-03
 2.475000E-01 ; 1.242271E-03
 2.476000E-01 ; 1.365739E-03
 2.477000E-01 ; 1.488846E-03
 2.478000E-01 ; 1.611539E-03
 2.479000E-01 ; 1.733756E-03
 2.480000E-01 ; 1.855430E-03
 2.481000E-01 ; 1.976482E-03
 2.482000E-01 ; 2.096826E-03
 2.483000E-01 ; 2.216363E-03
 2.484000E-01 ; 2.334988E-03
 2.485000E-01 ; 2.452583E-03
 2.486000E-01 ; 2.569021E-03
 2.487000E-01 ; 2.684162E-03
 2.488000E-01 ; 2.797859E-03
 2.489000E-01 ; 2.909951E-03
 2.490000E-01 ; 3.020268E-03
 2.491000E-01 ; 3.128632E-03
 2.492000E-01 ; 3.234852E-03
 2.493000E-01 ; 3.338732E-03
 2.494000E-01 ; 3.440064E-03
 2.495000E-01 ; 3.538636E-03
 2.496000E-01 ; 3.634230E-03
 2.497000E-01 ; 3.726620E-03
 2.498000E-01 ; 3.815581E-03
 2.499000E-01 ; 3.900882E-03
 2.500000E-01 ; 3.982294E-03
 2.501000E-01 ; 4.059589E-03
 2.502000E-01 ; 4.132543E-03
 2.503000E-01 ; 4.200936E-03
 2.504000E-01 ; 4.264555E-03
 2.505000E-01 ; 4.323198E-03
 2.506000E-01 ; 4.376672E-03
 2.507000E-01 ; 4.424799E-03
 2.508000E-01 ; 4.467413E-03
 2.509000E-01 ; 4.504369E-03
 2.510000E-01 ; 4.535536E-03
 2.511000E-01 ; 4.560805E-03
 2.512000E-01 ; 4.580088E-03
 2.513000E-01 ; 4.593318E-03
 2.514000E-01 ; 4.600452E-03
 2.515000E-01 ; 4.601469E-03
 2.516000E-01 ; 4.596373E-03
 2.517000E-01 ; 4.585189E-03
 2.518000E-01 ; 4.567969E-03
 2.519000E-01 ; 4.544785E-03
 2.520000E-01 ; 4.515732E-03
 2.521000E-01 ; 4.480925E-03
 2.522000E-01 ; 4.440498E-03
 2.523000E-01 ; 4.394607E-03
 2.524000E-01 ; 4.343418E-03
 2.525000E-01 ; 4.287118E-03
 2.526000E-01 ; 4.225904E-03
 2.527000E-01 ; 4.159982E-03
 2.528000E-01 ; 4.089572E-03
 2.529000E-01 ; 4.014895E-03
 2.530000E-01 ; 3.936182E-03
 2.531000E-01 ; 3.853665E-03
 2.532000E-01 ; 3.767577E-03
 2.533000E-01 ; 3.678151E-03
 2.534000E-01 ; 3.585619E-03
 2.535000E-01 ; 3.490209E-03
 2.536000E-01 ; 3.392143E-03
 2.537000E-01 ; 3.291638E-03
 2.538000E-01 ; 3.188904E-03
 2.539000E-01 ; 3.084143E-03
 2.540000E-01 ; 2.977548E-03
 2.541000E-01 ; 2.869304E-03
 2.542000E-01 ; 2.759584E-03
 2.543000E-01 ; 2.648551E-03
 2.544000E-01 ; 2.536361E-03
 2.545000E-01 ; 2.423155E-03
 2.546000E-01 ; 2.309066E-03
 2.547000E-01 ; 2.194217E-03
 2.548000E-01 ; 2.078720E-03
 2.549000E-01 ; 1.962676E-03
 2.550000E-01 ; 1.846179E-03
 2.551000E-01 ; 1.729311E-03
 2.552000E-01 ; 1.612146E-03
 2.553000E-01 ; 1.494751E-03
 2.554000E-01 ; 1.377184E-03
 2.555000E-01 ; 1.259496E-03
 2.556000E-01 ; 1.141729E-03
 2.557000E-01 ; 1.023922E-03
 2.558000E-01 ; 9.061074E-04
 2.559000E-01 ; 7.883108E-04
 2.560000E-01 ; 6.705549E-04
 2.561000E-01 ; 5.528580E-04
 2.562000E-01 ; 4.352350E-04
 2.563000E-01 ; 3.176982E-04
 2.564000E-01 ; 2.002576E-04
 2.565000E-01 ; 8.292171E-05
 2.566000E-01 ;-3.430201E-05
 2.567000E-01 ;-1.514065E-04
 2.568000E-01 ;-2.683844E-04
 2.569000E-01 ;-3.852277E-04
 2.570000E-01 ;-5.019271E-04
 2.571000E-01 ;-6.184713E-04
 2.572000E-01 ;-7.348467E-04
 2.573000E-01 ;-8.510364E-04
 2.574000E-01 ;-9.670204E-04
 2.575000E-01 ;-1.082774E-03
 2.576000E-01 ;-1.198269E-03
 2.577000E-01 ;-1.313470E-03
 2.578000E-01 ;-1.428339E-03
 2.579000E-01 ;-1.542828E-03
 2.580000E-01 ;-1.656887E-03
 2.581000E-01 ;-1.770455E-03
 2.582000E-01 ;-1.883466E-03
 2.583000E-01 ;-1.995845E-03
 2.584000E-01 ;-2.107509E-03
 2.585000E-01 ;-2.218368E-03
 2.586000E-01 ;-2.328322E-03
 2.587000E-01 ;-2.437263E-03
 2.588000E-01 ;-2.545072E-03
 2.589000E-01 ;-2.651625E-03
 2.590000E-01 ;-2.756787E-03
 2.591000E-01 ;-2.860412E-03
 2.592000E-01 ;-2.962351E-03
 2.593000E-01 ;-3.062442E-03
 2.594000E-01 ;-3.160517E-03
 2.595000E-01 ;-3.256402E-03
 2.596000E-01 ;-3.349916E-03
 2.597000E-01 ;-3.440872E-03
 2.598000E-01 ;-3.529077E-03
 2.599000E-01 ;-3.614338E-03
 2.600000E-01 ;-3.696456E-03
 2.601000E-01 ;-3.775233E-03
 2.602000E-01 ;-3.850469E-03
 2.603000E-01 ;-3.921967E-03
 2.604000E-01 ;-3.989534E-03
 2.605000E-01 ;-4.052979E-03
 2.606000E-01 ;-4.112119E-03
 2.607000E-01 ;-4.166778E-03
 2.608000E-01 ;-4.216789E-03
 2.609000E-01 ;-4.261997E-03
 2.610000E-01 ;-4.302258E-03
 2.611000E-01 ;-4.337444E-03
 2.612000E-01 ;-4.367441E-03
 2.613000E-01 ;-4.392149E-03
 2.614000E-01 ;-4.411490E-03
 2.615000E-01 ;-4.425400E-03
 2.616000E-01 ;-4.433836E-03
 2.617000E-01 ;-4.436775E-03
 2.618000E-01 ;-4.434212E-03
 2.619000E-01 ;-4.426164E-03
 2.620000E-01 ;-4.412663E-03
 2.621000E-01 ;-4.393767E-03
 2.622000E-01 ;-4.369547E-03
 2.623000E-01 ;-4.340094E-03
 2.624000E-01 ;-4.305516E-03
 2.625000E-01 ;-4.265938E-03
 2.626000E-01 ;-4.221497E-03
 2.627000E-01 ;-4.172346E-03
 2.628000E-01 ;-4.118647E-03
 2.629000E-01 ;-4.060575E-03
 2.630000E-01 ;-3.998312E-03
 2.631000E-01 ;-3.932048E-03
 2.632000E-01 ;-3.861979E-03
 2.633000E-01 ;-3.788302E-03
 2.634000E-01 ;-3.711221E-03
 2.635000E-01 ;-3.630937E-03
 2.636000E-01 ;-3.547653E-03
 2.637000E-01 ;-3.461570E-03
 2.638000E-01 ;-3.372886E-03
 2.639000E-01 ;-3.281793E-03
 2.640000E-01 ;-3.188482E-03
 2.641000E-01 ;-3.093135E-03
 2.642000E-01 ;-2.995929E-03
 2.643000E-01 ;-2.897032E-03
 2.644000E-01 ;-2.796608E-03
 2.645000E-01 ;-2.694808E-03
 2.646000E-01 ;-2.591779E-03
 2.647000E-01 ;-2.487657E-03
 2.648000E-01 ;-2.382570E-03
 2.649000E-01 ;-2.276636E-03
 2.650000E-01 ;-2.169966E-03
 2.651000E-01 ;-2.062662E-03
 2.652000E-01 ;-1.954817E-03
 2.653000E-01 ;-1.846516E-03
 2.654000E-01 ;-1.737835E-03
 2.655000E-01 ;-1.628845E-03
 2.656000E-01 ;-1.519608E-03
 2.657000E-01 ;-1.410179E-03
 2.658000E-01 ;-1.300607E-03
 2.659000E-01 ;-1.190935E-03
 2.660000E-01 ;-1.081199E-03
 2.661000E-01 ;-9.714321E-04
 2.662000E-01 ;-8.616616E-04
 2.663000E-01 ;-7.519105E-04
 2.664000E-01 ;-6.421982E-04
 2.665000E-01 ;-5.325409E-04
 2.666000E-01 ;-4.229518E-04
 2.667000E-01 ;-3.134420E-04
 2.668000E-01 ;-2.040208E-04
 2.669000E-01 ;-9.469610E-05
 2.670000E-01 ; 1.452520E-05
 2.671000E-01 ; 1.236364E-04
 2.672000E-01 ; 2.326309E-04
 2.673000E-01 ; 3.415015E-04
 2.674000E-01 ; 4.502399E-04
 2.675000E-01 ; 5.588365E-04
 2.676000E-01 ; 6.672797E-04
 2.677000E-01 ; 7.755556E-04
 2.678000E-01 ; 8.836475E-04
 2.679000E-01 ; 9.915353E-04
 2.680000E-01 ; 1.099196E-03
 2.681000E-01 ; 1.206600E-03
 2.682000E-01 ; 1.313718E-03
 2.683000E-01 ; 1.420510E-03
 2.684000E-01 ; 1.526936E-03
 2.685000E-01 ; 1.632947E-03
 2.686000E-01 ; 1.738489E-03
 2.687000E-01 ; 1.843502E-03
 2.688000E-01 ; 1.947919E-03
 2.689000E-01 ; 2.051667E-03
 2.690000E-01 ; 2.154665E-03
 2.691000E-01 ; 2.256825E-03
 2.692000E-01 ; 2.358052E-03
 2.693000E-01 ; 2.458244E-03
 2.694000E-01 ; 2.557291E-03
 2.695000E-01 ; 2.655076E-03
 2.696000E-01 ; 2.751474E-03
 2.697000E-01 ; 2.846354E-03
 2.698000E-01 ; 2.939578E-03
 2.699000E-01 ; 3.031001E-03
 2.700000E-01 ; 3.120473E-03
 2.701000E-01 ; 3.207838E-03
 2.702000E-01 ; 3.292935E-03
 2.703000E-01 ; 3.375601E-03
 2.704000E-01 ; 3.455667E-03
 2.705000E-01 ; 3.532963E-03
 2.706000E-01 ; 3.607318E-03
 2.707000E-01 ; 3.678559E-03
 2.708000E-01 ; 3.746517E-03
 2.709000E-01 ; 3.811021E-03
 2.710000E-01 ; 3.871907E-03
 2.711000E-01 ; 3.929013E-03
 2.712000E-01 ; 3.982184E-03
 2.713000E-01 ; 4.031272E-03
 2.714000E-01 ; 4.076136E-03
 2.715000E-01 ; 4.116647E-03
 2.716000E-01 ; 4.152684E-03
 2.717000E-01 ; 4.184140E-03
 2.718000E-01 ; 4.210920E-03
 2.719000E-01 ; 4.232943E-03
 2.720000E-01 ; 4.250143E-03
 2.721000E-01 ; 4.262469E-03
 2.722000E-01 ; 4.269885E-03
 2.723000E-01 ; 4.272372E-03
 2.724000E-01 ; 4.269928E-03
 2.725000E-01 ; 4.262567E-03
 2.726000E-01 ; 4.250318E-03
 2.727000E-01 ; 4.233228E-03
 2.728000E-01 ; 4.211358E-03
 2.729000E-01 ; 4.184785E-03
 2.730000E-01 ; 4.153601E-03
 2.731000E-01 ; 4.117909E-03
 2.732000E-01 ; 4.077826E-03
 2.733000E-01 ; 4.033480E-03
 2.734000E-01 ; 3.985010E-03
 2.735000E-01 ; 3.932562E-03
 2.736000E-01 ; 3.876292E-03
 2.737000E-01 ; 3.816362E-03
 2.738000E-01 ; 3.752937E-03
 2.739000E-01 ; 3.686189E-03
 2.740000E-01 ; 3.616291E-03
 2.741000E-01 ; 3.543417E-03
 2.742000E-01 ; 3.467742E-03
 2.743000E-01 ; 3.389442E-03
 2.744000E-01 ; 3.308688E-03
 2.745000E-01 ; 3.225650E-03
 2.746000E-01 ; 3.140495E-03
 2.747000E-01 ; 3.053385E-03
 2.748000E-01 ; 2.964477E-03
 2.749000E-01 ; 2.873923E-03
 2.750000E-01 ; 2.781868E-03
 2.751000E-01 ; 2.688451E-03
 2.752000E-01 ; 2.593804E-03
 2.753000E-01 ; 2.498053E-03
 2.754000E-01 ; 2.401317E-03
 2.755000E-01 ; 2.303705E-03
 2.756000E-01 ; 2.205322E-03
 2.757000E-01 ; 2.106264E-03
 2.758000E-01 ; 2.006620E-03
 2.759000E-01 ; 1.906473E-03
 2.760000E-01 ; 1.805896E-03
 2.761000E-01 ; 1.704960E-03
 2.762000E-01 ; 1.603726E-03
 2.763000E-01 ; 1.502251E-03
 2.764000E-01 ; 1.400583E-03
 2.765000E-01 ; 1.298769E-03
 2.766000E-01 ; 1.196848E-03
 2.767000E-01 ; 1.094854E-03
 2.768000E-01 ; 9.928177E-04
 2.769000E-01 ; 8.907649E-04
 2.770000E-01 ; 7.887182E-04
 2.771000E-01 ; 6.866964E-04
 2.772000E-01 ; 5.847158E-04
 2.773000E-01 ; 4.827898E-04
 2.774000E-01 ; 3.809297E-04
 2.775000E-01 ; 2.791451E-04
 2.776000E-01 ; 1.774439E-04
 2.777000E-01 ; 7.583325E-05
 2.778000E-01 ;-2.568047E-05
 2.779000E-01 ;-1.270912E-04
 2.780000E-01 ;-2.283926E-04
 2.781000E-01 ;-3.295781E-04
 2.782000E-01 ;-4.306402E-04
 2.783000E-01 ;-5.315701E-04
 2.784000E-01 ;-6.323576E-04
 2.785000E-01 ;-7.329903E-04
 2.786000E-01 ;-8.334538E-04
 2.787000E-01 ;-9.337308E-04
 2.788000E-01 ;-1.033801E-03
 2.789000E-01 ;-1.133642E-03
 2.790000E-01 ;-1.233225E-03
 2.791000E-01 ;-1.332520E-03
 2.792000E-01 ;-1.431491E-03
 2.793000E-01 ;-1.530099E-03
 2.794000E-01 ;-1.628299E-03
 2.795000E-01 ;-1.726040E-03
 2.796000E-01 ;-1.823268E-03
 2.797000E-01 ;-1.919923E-03
 2.798000E-01 ;-2.015936E-03
 2.799000E-01 ;-2.111237E-03
 2.800000E-01 ;-2.205747E-03
 2.801000E-01 ;-2.299381E-03
 2.802000E-01 ;-2.392049E-03
 2.803000E-01 ;-2.483655E-03
 2.804000E-01 ;-2.574095E-03
 2.805000E-01 ;-2.663261E-03
 2.806000E-01 ;-2.751039E-03
 2.807000E-01 ;-2.837310E-03
 2.808000E-01 ;-2.921947E-03
 2.809000E-01 ;-3.004822E-03
 2.810000E-01 ;-3.085800E-03
 2.811000E-01 ;-3.164742E-03
 2.812000E-01 ;-3.241508E-03
 2.813000E-01 ;-3.315954E-03
 2.814000E-01 ;-3.387933E-03
 2.815000E-01 ;-3.457298E-03
 2.816000E-01 ;-3.523902E-03
 2.817000E-01 ;-3.587598E-03
 2.818000E-01 ;-3.648239E-03
 2.819000E-01 ;-3.705684E-03
 2.820000E-01 ;-3.759793E-03
 2.821000E-01 ;-3.810430E-03
 2.822000E-01 ;-3.857466E-03
 2.823000E-01 ;-3.900778E-03
 2.824000E-01 ;-3.940251E-03
 2.825000E-01 ;-3.975776E-03
 2.826000E-01 ;-4.007258E-03
 2.827000E-01 ;-4.034607E-03
 2.828000E-01 ;-4.057748E-03
 2.829000E-01 ;-4.076617E-03
 2.830000E-01 ;-4.091160E-03
 2.831000E-01 ;-4.101338E-03
 2.832000E-01 ;-4.107125E-03
 2.833000E-01 ;-4.108508E-03
 2.834000E-01 ;-4.105489E-03
 2.835000E-01 ;-4.098080E-03
 2.836000E-01 ;-4.086310E-03
 2.837000E-01 ;-4.070220E-03
 2.838000E-01 ;-4.049863E-03
 2.839000E-01 ;-4.025307E-03
 2.840000E-01 ;-3.996628E-03
 2.841000E-01 ;-3.963917E-03
 2.842000E-01 ;-3.927272E-03
 2.843000E-01 ;-3.886803E-03
 2.844000E-01 ;-3.842627E-03
 2.845000E-01 ;-3.794869E-03
 2.846000E-01 ;-3.743661E-03
 2.847000E-01 ;-3.689141E-03
 2.848000E-01 ;-3.631449E-03
 2.849000E-01 ;-3.570733E-03
 2.850000E-01 ;-3.507139E-03
 2.851000E-01 ;-3.440819E-03
 2.852000E-01 ;-3.371921E-03
 2.853000E-01 ;-3.300598E-03
 2.854000E-01 ;-3.226997E-03
 2.855000E-01 ;-3.151267E-03
 2.856000E-01 ;-3.073552E-03
 2.857000E-01 ;-2.993994E-03
 2.858000E-01 ;-2.912732E-03
 2.859000E-01 ;-2.829899E-03
 2.860000E-01 ;-2.745623E-03
 2.861000E-01 ;-2.660030E-03
 2.862000E-01 ;-2.573238E-03
 2.863000E-01 ;-2.485359E-03
 2.864000E-01 ;-2.396501E-03
 2.865000E-01 ;-2.306766E-03
 2.866000E-01 ;-2.216248E-03
 2.867000E-01 ;-2.125038E-03
 2.868000E-01 ;-2.033217E-03
 2.869000E-01 ;-1.940863E-03
 2.870000E-01 ;-1.848049E-03
 2.871000E-01 ;-1.754839E-03
 2.872000E-01 ;-1.661294E-03
 2.873000E-01 ;-1.567468E-03
 2.874000E-01 ;-1.473412E-03
 2.875000E-01 ;-1.379171E-03
 2.876000E-01 ;-1.284784E-03
 2.877000E-01 ;-1.190287E-03
 2.878000E-01 ;-1.095712E-03
 2.879000E-01 ;-1.001087E-03
 2.880000E-01 ;-9.064370E-04
 2.881000E-01 ;-8.117820E-04
 2.882000E-01 ;-7.171407E-04
 2.883000E-01 ;-6.225288E-04
 2.884000E-01 ;-5.279593E-04
 2.885000E-01 ;-4.334437E-04
 2.886000E-01 ;-3.389915E-04
 2.887000E-01 ;-2.446108E-04
 2.888000E-01 ;-1.503088E-04
 2.889000E-01 ;-5.609172E-05
 2.890000E-01 ; 3.803462E-05
 2.891000E-01 ; 1.320646E-04
 2.892000E-01 ; 2.259923E-04
 2.893000E-01 ; 3.198118E-04
 2.894000E-01 ; 4.135160E-04
 2.895000E-01 ; 5.070970E-04
 2.896000E-01 ; 6.005457E-04
 2.897000E-01 ; 6.938512E-04
 2.898000E-01 ; 7.870010E-04
 2.899000E-01 ; 8.799801E-04
 2.900000E-01 ; 9.727714E-04
 2.901000E-01 ; 1.065355E-03
 2.902000E-01 ; 1.157708E-03
 2.903000E-01 ; 1.249804E-03
 2.904000E-01 ; 1.341615E-03
 2.905000E-01 ; 1.433105E-03
 2.906000E-01 ; 1.524240E-03
 2.907000E-01 ; 1.614977E-03
 2.908000E-01 ; 1.705270E-03
 2.909000E-01 ; 1.795071E-03
 2.910000E-01 ; 1.884323E-03
 2.911000E-01 ; 1.972969E-03
 2.912000E-01 ; 2.060943E-03
 2.913000E-01 ; 2.148176E-03
 2.914000E-01 ; 2.234594E-03
 2.915000E-01 ; 2.320118E-03
 2.916000E-01 ; 2.404664E-03
 2.917000E-01 ; 2.488141E-03
 2.918000E-01 ; 2.570457E-03
 2.919000E-01 ; 2.651513E-03
 2.920000E-01 ; 2.731205E-03
 2.921000E-01 ; 2.809426E-03
 2.922000E-01 ; 2.886065E-03
 2.923000E-01 ; 2.961007E-03
 2.924000E-01 ; 3.034133E-03
 2.925000E-01 ; 3.105324E-03
 2.926000E-01 ; 3.174455E-03
 2.927000E-01 ; 3.241403E-03
 2.928000E-01 ; 3.306041E-03
 2.929000E-01 ; 3.368244E-03
 2.930000E-01 ; 3.427886E-03
 2.931000E-01 ; 3.484842E-03
 2.932000E-01 ; 3.538990E-03
 2.933000E-01 ; 3.590208E-03
 2.934000E-01 ; 3.638381E-03
 2.935000E-01 ; 3.683396E-03
 2.936000E-01 ; 3.725144E-03
 2.937000E-01 ; 3.763524E-03
 2.938000E-01 ; 3.798441E-03
 2.939000E-01 ; 3.829807E-03
 2.940000E-01 ; 3.857542E-03
 2.941000E-01 ; 3.881574E-03
 2.942000E-01 ; 3.901843E-03
 2.943000E-01 ; 3.918295E-03
 2.944000E-01 ; 3.930888E-03
 2.945000E-01 ; 3.939593E-03
 2.946000E-01 ; 3.944387E-03
 2.947000E-01 ; 3.945263E-03
 2.948000E-01 ; 3.942221E-03
 2.949000E-01 ; 3.935275E-03
 2.950000E-01 ; 3.924449E-03
 2.951000E-01 ; 3.909778E-03
 2.952000E-01 ; 3.891308E-03
 2.953000E-01 ; 3.869094E-03
 2.954000E-01 ; 3.843202E-03
 2.955000E-01 ; 3.813707E-03
 2.956000E-01 ; 3.780691E-03
 2.957000E-01 ; 3.744247E-03
 2.958000E-01 ; 3.704473E-03
 2.959000E-01 ; 3.661474E-03
 2.960000E-01 ; 3.615360E-03
 2.961000E-01 ; 3.566248E-03
 2.962000E-01 ; 3.514257E-03
 2.963000E-01 ; 3.459511E-03
 2.964000E-01 ; 3.402134E-03
 2.965000E-01 ; 3.342255E-03
 2.966000E-01 ; 3.280002E-03
 2.967000E-01 ; 3.215504E-03
 2.968000E-01 ; 3.148889E-03
 2.969000E-01 ; 3.080284E-03
 2.970000E-01 ; 3.009815E-03
 2.971000E-01 ; 2.937605E-03
 2.972000E-01 ; 2.863775E-03
 2.973000E-01 ; 2.788443E-03
 2.974000E-01 ; 2.711723E-03
 2.975000E-01 ; 2.633724E-03
 2.976000E-01 ; 2.554553E-03
 2.977000E-01 ; 2.474311E-03
 2.978000E-01 ; 2.393096E-03
 2.979000E-01 ; 2.310998E-03
 2.980000E-01 ; 2.228107E-03
 2.981000E-01 ; 2.144503E-03
 2.982000E-01 ; 2.060265E-03
 2.983000E-01 ; 1.975464E-03
 2.984000E-01 ; 1.890169E-03
 2.985000E-01 ; 1.804442E-03
 2.986000E-01 ; 1.718342E-03
 2.987000E-01 ; 1.631921E-03
 2.988000E-01 ; 1.545229E-03
 2.989000E-01 ; 1.458310E-03
 2.990000E-01 ; 1.371205E-03
 2.991000E-01 ; 1.283950E-03
 2.992000E-01 ; 1.196580E-03
 2.993000E-01 ; 1.109122E-03
 2.994000E-01 ; 1.021603E-03
 2.995000E-01 ; 9.340469E-04
 2.996000E-01 ; 8.464732E-04
 2.997000E-01 ; 7.588998E-04
 2.998000E-01 ; 6.713421E-04
 2.999000E-01 ; 5.838134E-04
