"Rot.Freq.";"Mode 1";"Mode 2";"Mode 3";"Mode 4";"Mode 5";"Mode 6";"Mode 7";"Mode 8";"Mode 9";"Mode 10";"Mode 11";"Mode 12";"Mode 13";"Mode 14";"Mode 15";"Mode 16";"Mode 17";"Mode 18";"Mode 19";"Mode 20";"Mode 21";"Mode 22";"Mode 23";"Mode 24";"Mode 25";"Mode 26";"Mode 27";"Mode 28";"Mode 29";"Mode 30";"Mode 31";"Mode 32";"Mode 33";"Mode 34";"Mode 35";"Mode 36";"Mode 37";"Mode 38";"Mode 39";"Mode 40";"Mode 41";"Mode 42";"Mode 43";"Mode 44";"Mode 45";"Mode 46";"Mode 47";"Mode 48";"Mode 49";"Mode 50";"Mode 51";"Mode 52";"Mode 53";"Mode 54";"Mode 55";"Mode 56";"Mode 57";"Mode 58";"Mode 59";"Mode 60"
 1.366667E+02 ; 3.536426E+01 ;-3.536426E+01 ; 3.698453E+01 ;-3.698453E+01 ; 1.277855E+02 ;-1.277855E+02 ; 1.308169E+02 ;-1.308169E+02 ; 3.168263E+02 ;-3.168263E+02 ; 3.430610E+02 ;-3.430610E+02 ; 5.265239E+02 ;-5.265239E+02 ; 6.024330E+02 ;-6.024330E+02 ; 7.716908E+02 ;-7.716908E+02 ; 8.901713E+02 ;-8.901713E+02 ; 1.132420E+03 ;-1.132420E+03 ; 1.214691E+03 ;-1.214691E+03 ; 1.277340E+03 ;-1.277340E+03 ; 1.386912E+03 ;-1.386912E+03 ; 1.424303E+03 ;-1.424303E+03 ; 1.547969E+03 ;-1.547969E+03 ; 2.406060E+03 ;-2.406060E+03 ; 2.483036E+03 ;-2.483036E+03 ; 2.774162E+03 ;-2.774162E+03 ; 2.809949E+03 ;-2.809949E+03 ; 2.924155E+03 ;-2.924155E+03 ; 3.015287E+03 ;-3.015287E+03 ; 3.889304E+03 ;-3.889304E+03 ; 3.994239E+03 ;-3.994239E+03 ; 5.210658E+03 ;-5.210658E+03 ; 5.235426E+03 ;-5.235426E+03 ; 6.784406E+03 ;-6.784406E+03 ; 6.860926E+03 ;-6.860926E+03 ; 7.329866E+03 ;-7.329866E+03 ; 7.379447E+03 ;-7.379447E+03
 1.383333E+02 ; 3.535439E+01 ;-3.535439E+01 ; 3.699429E+01 ;-3.699429E+01 ; 1.277688E+02 ;-1.277688E+02 ; 1.308310E+02 ;-1.308310E+02 ; 3.166599E+02 ;-3.166599E+02 ; 3.431873E+02 ;-3.431873E+02 ; 5.261010E+02 ;-5.261010E+02 ; 6.028852E+02 ;-6.028852E+02 ; 7.710150E+02 ;-7.710150E+02 ; 8.908229E+02 ;-8.908229E+02 ; 1.132430E+03 ;-1.132430E+03 ; 1.214761E+03 ;-1.214761E+03 ; 1.277189E+03 ;-1.277189E+03 ; 1.387107E+03 ;-1.387107E+03 ; 1.423895E+03 ;-1.423895E+03 ; 1.548793E+03 ;-1.548793E+03 ; 2.405858E+03 ;-2.405858E+03 ; 2.483271E+03 ;-2.483271E+03 ; 2.773971E+03 ;-2.773971E+03 ; 2.810195E+03 ;-2.810195E+03 ; 2.924110E+03 ;-2.924110E+03 ; 3.015385E+03 ;-3.015385E+03 ; 3.888706E+03 ;-3.888706E+03 ; 3.994888E+03 ;-3.994888E+03 ; 5.210511E+03 ;-5.210511E+03 ; 5.235582E+03 ;-5.235582E+03 ; 6.784063E+03 ;-6.784063E+03 ; 6.861289E+03 ;-6.861289E+03 ; 7.329675E+03 ;-7.329675E+03 ; 7.379641E+03 ;-7.379641E+03
 1.400000E+02 ; 3.534452E+01 ;-3.534452E+01 ; 3.700406E+01 ;-3.700406E+01 ; 1.277522E+02 ;-1.277522E+02 ; 1.308451E+02 ;-1.308451E+02 ; 3.164932E+02 ;-3.164932E+02 ; 3.433135E+02 ;-3.433135E+02 ; 5.256783E+02 ;-5.256783E+02 ; 6.033376E+02 ;-6.033376E+02 ; 7.703394E+02 ;-7.703394E+02 ; 8.914738E+02 ;-8.914738E+02 ; 1.132439E+03 ;-1.132439E+03 ; 1.214831E+03 ;-1.214831E+03 ; 1.277036E+03 ;-1.277036E+03 ; 1.387300E+03 ;-1.387300E+03 ; 1.423493E+03 ;-1.423493E+03 ; 1.549620E+03 ;-1.549620E+03 ; 2.405654E+03 ;-2.405654E+03 ; 2.483507E+03 ;-2.483507E+03 ; 2.773780E+03 ;-2.773780E+03 ; 2.810441E+03 ;-2.810441E+03 ; 2.924066E+03 ;-2.924066E+03 ; 3.015484E+03 ;-3.015484E+03 ; 3.888108E+03 ;-3.888108E+03 ; 3.995538E+03 ;-3.995538E+03 ; 5.210364E+03 ;-5.210364E+03 ; 5.235738E+03 ;-5.235738E+03 ; 6.783720E+03 ;-6.783720E+03 ; 6.861654E+03 ;-6.861654E+03 ; 7.329483E+03 ;-7.329483E+03 ; 7.379837E+03 ;-7.379837E+03
 1.416667E+02 ; 3.533464E+01 ;-3.533464E+01 ; 3.701383E+01 ;-3.701383E+01 ; 1.277354E+02 ;-1.277354E+02 ; 1.308592E+02 ;-1.308592E+02 ; 3.163261E+02 ;-3.163261E+02 ; 3.434397E+02 ;-3.434397E+02 ; 5.252556E+02 ;-5.252556E+02 ; 6.037901E+02 ;-6.037901E+02 ; 7.696639E+02 ;-7.696639E+02 ; 8.921242E+02 ;-8.921242E+02 ; 1.132449E+03 ;-1.132449E+03 ; 1.214903E+03 ;-1.214903E+03 ; 1.276883E+03 ;-1.276883E+03 ; 1.387490E+03 ;-1.387490E+03 ; 1.423099E+03 ;-1.423099E+03 ; 1.550450E+03 ;-1.550450E+03 ; 2.405449E+03 ;-2.405449E+03 ; 2.483745E+03 ;-2.483745E+03 ; 2.773589E+03 ;-2.773589E+03 ; 2.810687E+03 ;-2.810687E+03 ; 2.924020E+03 ;-2.924020E+03 ; 3.015584E+03 ;-3.015584E+03 ; 3.887510E+03 ;-3.887510E+03 ; 3.996188E+03 ;-3.996188E+03 ; 5.210218E+03 ;-5.210218E+03 ; 5.235893E+03 ;-5.235893E+03 ; 6.783375E+03 ;-6.783375E+03 ; 6.862019E+03 ;-6.862019E+03 ; 7.329290E+03 ;-7.329290E+03 ; 7.380033E+03 ;-7.380033E+03
 1.433333E+02 ; 3.532476E+01 ;-3.532476E+01 ; 3.702359E+01 ;-3.702359E+01 ; 1.277187E+02 ;-1.277187E+02 ; 1.308733E+02 ;-1.308733E+02 ; 3.161586E+02 ;-3.161586E+02 ; 3.435657E+02 ;-3.435657E+02 ; 5.248331E+02 ;-5.248331E+02 ; 6.042428E+02 ;-6.042428E+02 ; 7.689886E+02 ;-7.689886E+02 ; 8.927739E+02 ;-8.927739E+02 ; 1.132459E+03 ;-1.132459E+03 ; 1.214975E+03 ;-1.214975E+03 ; 1.276728E+03 ;-1.276728E+03 ; 1.387677E+03 ;-1.387677E+03 ; 1.422711E+03 ;-1.422711E+03 ; 1.551283E+03 ;-1.551283E+03 ; 2.405242E+03 ;-2.405242E+03 ; 2.483985E+03 ;-2.483985E+03 ; 2.773399E+03 ;-2.773399E+03 ; 2.810934E+03 ;-2.810934E+03 ; 2.923974E+03 ;-2.923974E+03 ; 3.015686E+03 ;-3.015686E+03 ; 3.886913E+03 ;-3.886913E+03 ; 3.996839E+03 ;-3.996839E+03 ; 5.210071E+03 ;-5.210071E+03 ; 5.236049E+03 ;-5.236049E+03 ; 6.783029E+03 ;-6.783029E+03 ; 6.862387E+03 ;-6.862387E+03 ; 7.329097E+03 ;-7.329097E+03 ; 7.380231E+03 ;-7.380231E+03
 1.450000E+02 ; 3.531489E+01 ;-3.531489E+01 ; 3.703336E+01 ;-3.703336E+01 ; 1.277018E+02 ;-1.277018E+02 ; 1.308875E+02 ;-1.308875E+02 ; 3.159908E+02 ;-3.159908E+02 ; 3.436916E+02 ;-3.436916E+02 ; 5.244108E+02 ;-5.244108E+02 ; 6.046957E+02 ;-6.046957E+02 ; 7.683135E+02 ;-7.683135E+02 ; 8.934230E+02 ;-8.934230E+02 ; 1.132468E+03 ;-1.132468E+03 ; 1.215048E+03 ;-1.215048E+03 ; 1.276572E+03 ;-1.276572E+03 ; 1.387859E+03 ;-1.387859E+03 ; 1.422332E+03 ;-1.422332E+03 ; 1.552118E+03 ;-1.552118E+03 ; 2.405034E+03 ;-2.405034E+03 ; 2.484226E+03 ;-2.484226E+03 ; 2.773209E+03 ;-2.773209E+03 ; 2.811182E+03 ;-2.811182E+03 ; 2.923928E+03 ;-2.923928E+03 ; 3.015788E+03 ;-3.015788E+03 ; 3.886315E+03 ;-3.886315E+03 ; 3.997490E+03 ;-3.997490E+03 ; 5.209925E+03 ;-5.209925E+03 ; 5.236205E+03 ;-5.236205E+03 ; 6.782683E+03 ;-6.782683E+03 ; 6.862755E+03 ;-6.862755E+03 ; 7.328902E+03 ;-7.328902E+03 ; 7.380429E+03 ;-7.380429E+03
 1.466667E+02 ; 3.530501E+01 ;-3.530501E+01 ; 3.704313E+01 ;-3.704313E+01 ; 1.276850E+02 ;-1.276850E+02 ; 1.309016E+02 ;-1.309016E+02 ; 3.158227E+02 ;-3.158227E+02 ; 3.438174E+02 ;-3.438174E+02 ; 5.239886E+02 ;-5.239886E+02 ; 6.051488E+02 ;-6.051488E+02 ; 7.676386E+02 ;-7.676386E+02 ; 8.940714E+02 ;-8.940714E+02 ; 1.132478E+03 ;-1.132478E+03 ; 1.215122E+03 ;-1.215122E+03 ; 1.276415E+03 ;-1.276415E+03 ; 1.388038E+03 ;-1.388038E+03 ; 1.421960E+03 ;-1.421960E+03 ; 1.552956E+03 ;-1.552956E+03 ; 2.404826E+03 ;-2.404826E+03 ; 2.484469E+03 ;-2.484469E+03 ; 2.773019E+03 ;-2.773019E+03 ; 2.811429E+03 ;-2.811429E+03 ; 2.923881E+03 ;-2.923881E+03 ; 3.015892E+03 ;-3.015892E+03 ; 3.885718E+03 ;-3.885718E+03 ; 3.998142E+03 ;-3.998142E+03 ; 5.209778E+03 ;-5.209778E+03 ; 5.236361E+03 ;-5.236361E+03 ; 6.782335E+03 ;-6.782335E+03 ; 6.863125E+03 ;-6.863125E+03 ; 7.328706E+03 ;-7.328706E+03 ; 7.380628E+03 ;-7.380628E+03
 1.483333E+02 ; 3.529513E+01 ;-3.529513E+01 ; 3.705289E+01 ;-3.705289E+01 ; 1.276681E+02 ;-1.276681E+02 ; 1.309158E+02 ;-1.309158E+02 ; 3.156542E+02 ;-3.156542E+02 ; 3.439431E+02 ;-3.439431E+02 ; 5.235665E+02 ;-5.235665E+02 ; 6.056020E+02 ;-6.056020E+02 ; 7.669639E+02 ;-7.669639E+02 ; 8.947192E+02 ;-8.947192E+02 ; 1.132488E+03 ;-1.132488E+03 ; 1.215196E+03 ;-1.215196E+03 ; 1.276257E+03 ;-1.276257E+03 ; 1.388211E+03 ;-1.388211E+03 ; 1.421598E+03 ;-1.421598E+03 ; 1.553797E+03 ;-1.553797E+03 ; 2.404615E+03 ;-2.404615E+03 ; 2.484713E+03 ;-2.484713E+03 ; 2.772829E+03 ;-2.772829E+03 ; 2.811678E+03 ;-2.811678E+03 ; 2.923834E+03 ;-2.923834E+03 ; 3.015997E+03 ;-3.015997E+03 ; 3.885121E+03 ;-3.885121E+03 ; 3.998794E+03 ;-3.998794E+03 ; 5.209632E+03 ;-5.209632E+03 ; 5.236518E+03 ;-5.236518E+03 ; 6.781986E+03 ;-6.781986E+03 ; 6.863496E+03 ;-6.863496E+03 ; 7.328509E+03 ;-7.328509E+03 ; 7.380829E+03 ;-7.380829E+03
 1.500000E+02 ; 3.528525E+01 ;-3.528525E+01 ; 3.706266E+01 ;-3.706266E+01 ; 1.276511E+02 ;-1.276511E+02 ; 1.309300E+02 ;-1.309300E+02 ; 3.154854E+02 ;-3.154854E+02 ; 3.440686E+02 ;-3.440686E+02 ; 5.231446E+02 ;-5.231446E+02 ; 6.060554E+02 ;-6.060554E+02 ; 7.662894E+02 ;-7.662894E+02 ; 8.953662E+02 ;-8.953662E+02 ; 1.132498E+03 ;-1.132498E+03 ; 1.215272E+03 ;-1.215272E+03 ; 1.276098E+03 ;-1.276098E+03 ; 1.388380E+03 ;-1.388380E+03 ; 1.421245E+03 ;-1.421245E+03 ; 1.554641E+03 ;-1.554641E+03 ; 2.404404E+03 ;-2.404404E+03 ; 2.484959E+03 ;-2.484959E+03 ; 2.772640E+03 ;-2.772640E+03 ; 2.811926E+03 ;-2.811926E+03 ; 2.923787E+03 ;-2.923787E+03 ; 3.016102E+03 ;-3.016102E+03 ; 3.884524E+03 ;-3.884524E+03 ; 3.999446E+03 ;-3.999446E+03 ; 5.209485E+03 ;-5.209485E+03 ; 5.236674E+03 ;-5.236674E+03 ; 6.781637E+03 ;-6.781637E+03 ; 6.863868E+03 ;-6.863868E+03 ; 7.328312E+03 ;-7.328312E+03 ; 7.381030E+03 ;-7.381030E+03
 1.516667E+02 ; 3.527537E+01 ;-3.527537E+01 ; 3.707242E+01 ;-3.707242E+01 ; 1.276341E+02 ;-1.276341E+02 ; 1.309442E+02 ;-1.309442E+02 ; 3.153163E+02 ;-3.153163E+02 ; 3.441941E+02 ;-3.441941E+02 ; 5.227229E+02 ;-5.227229E+02 ; 6.065088E+02 ;-6.065088E+02 ; 7.656153E+02 ;-7.656153E+02 ; 8.960125E+02 ;-8.960125E+02 ; 1.132508E+03 ;-1.132508E+03 ; 1.215348E+03 ;-1.215348E+03 ; 1.275937E+03 ;-1.275937E+03 ; 1.388542E+03 ;-1.388542E+03 ; 1.420902E+03 ;-1.420902E+03 ; 1.555487E+03 ;-1.555487E+03 ; 2.404192E+03 ;-2.404192E+03 ; 2.485207E+03 ;-2.485207E+03 ; 2.772451E+03 ;-2.772451E+03 ; 2.812175E+03 ;-2.812175E+03 ; 2.923738E+03 ;-2.923738E+03 ; 3.016210E+03 ;-3.016210E+03 ; 3.883927E+03 ;-3.883927E+03 ; 4.000099E+03 ;-4.000099E+03 ; 5.209339E+03 ;-5.209339E+03 ; 5.236830E+03 ;-5.236830E+03 ; 6.781286E+03 ;-6.781286E+03 ; 6.864241E+03 ;-6.864241E+03 ; 7.328113E+03 ;-7.328113E+03 ; 7.381232E+03 ;-7.381232E+03
 1.533333E+02 ; 3.526549E+01 ;-3.526549E+01 ; 3.708219E+01 ;-3.708219E+01 ; 1.276171E+02 ;-1.276171E+02 ; 1.309584E+02 ;-1.309584E+02 ; 3.151468E+02 ;-3.151468E+02 ; 3.443194E+02 ;-3.443194E+02 ; 5.223014E+02 ;-5.223014E+02 ; 6.069624E+02 ;-6.069624E+02 ; 7.649414E+02 ;-7.649414E+02 ; 8.966580E+02 ;-8.966580E+02 ; 1.132518E+03 ;-1.132518E+03 ; 1.215425E+03 ;-1.215425E+03 ; 1.275776E+03 ;-1.275776E+03 ; 1.388698E+03 ;-1.388698E+03 ; 1.420570E+03 ;-1.420570E+03 ; 1.556336E+03 ;-1.556336E+03 ; 2.403978E+03 ;-2.403978E+03 ; 2.485456E+03 ;-2.485456E+03 ; 2.772262E+03 ;-2.772262E+03 ; 2.812425E+03 ;-2.812425E+03 ; 2.923690E+03 ;-2.923690E+03 ; 3.016318E+03 ;-3.016318E+03 ; 3.883330E+03 ;-3.883330E+03 ; 4.000753E+03 ;-4.000753E+03 ; 5.209193E+03 ;-5.209193E+03 ; 5.236986E+03 ;-5.236986E+03 ; 6.780935E+03 ;-6.780935E+03 ; 6.864615E+03 ;-6.864615E+03 ; 7.327914E+03 ;-7.327914E+03 ; 7.381435E+03 ;-7.381435E+03
 1.550000E+02 ; 3.525561E+01 ;-3.525561E+01 ; 3.709195E+01 ;-3.709195E+01 ; 1.276000E+02 ;-1.276000E+02 ; 1.309726E+02 ;-1.309726E+02 ; 3.149770E+02 ;-3.149770E+02 ; 3.444445E+02 ;-3.444445E+02 ; 5.218801E+02 ;-5.218801E+02 ; 6.074162E+02 ;-6.074162E+02 ; 7.642678E+02 ;-7.642678E+02 ; 8.973028E+02 ;-8.973028E+02 ; 1.132528E+03 ;-1.132528E+03 ; 1.215502E+03 ;-1.215502E+03 ; 1.275614E+03 ;-1.275614E+03 ; 1.388847E+03 ;-1.388847E+03 ; 1.420248E+03 ;-1.420248E+03 ; 1.557188E+03 ;-1.557188E+03 ; 2.403763E+03 ;-2.403763E+03 ; 2.485706E+03 ;-2.485706E+03 ; 2.772073E+03 ;-2.772073E+03 ; 2.812675E+03 ;-2.812675E+03 ; 2.923641E+03 ;-2.923641E+03 ; 3.016427E+03 ;-3.016427E+03 ; 3.882734E+03 ;-3.882734E+03 ; 4.001406E+03 ;-4.001406E+03 ; 5.209047E+03 ;-5.209047E+03 ; 5.237143E+03 ;-5.237143E+03 ; 6.780583E+03 ;-6.780583E+03 ; 6.864990E+03 ;-6.864990E+03 ; 7.327714E+03 ;-7.327714E+03 ; 7.381639E+03 ;-7.381639E+03
 1.566667E+02 ; 3.524572E+01 ;-3.524572E+01 ; 3.710171E+01 ;-3.710171E+01 ; 1.275829E+02 ;-1.275829E+02 ; 1.309868E+02 ;-1.309868E+02 ; 3.148069E+02 ;-3.148069E+02 ; 3.445695E+02 ;-3.445695E+02 ; 5.214589E+02 ;-5.214589E+02 ; 6.078700E+02 ;-6.078700E+02 ; 7.635945E+02 ;-7.635945E+02 ; 8.979467E+02 ;-8.979467E+02 ; 1.132538E+03 ;-1.132538E+03 ; 1.215581E+03 ;-1.215581E+03 ; 1.275451E+03 ;-1.275451E+03 ; 1.388988E+03 ;-1.388988E+03 ; 1.419939E+03 ;-1.419939E+03 ; 1.558042E+03 ;-1.558042E+03 ; 2.403547E+03 ;-2.403547E+03 ; 2.485958E+03 ;-2.485958E+03 ; 2.771885E+03 ;-2.771885E+03 ; 2.812925E+03 ;-2.812925E+03 ; 2.923591E+03 ;-2.923591E+03 ; 3.016538E+03 ;-3.016538E+03 ; 3.882137E+03 ;-3.882137E+03 ; 4.002061E+03 ;-4.002061E+03 ; 5.208900E+03 ;-5.208900E+03 ; 5.237299E+03 ;-5.237299E+03 ; 6.780230E+03 ;-6.780230E+03 ; 6.865367E+03 ;-6.865367E+03 ; 7.327513E+03 ;-7.327513E+03 ; 7.381844E+03 ;-7.381844E+03
 1.583333E+02 ; 3.523584E+01 ;-3.523584E+01 ; 3.711148E+01 ;-3.711148E+01 ; 1.275657E+02 ;-1.275657E+02 ; 1.310010E+02 ;-1.310010E+02 ; 3.146365E+02 ;-3.146365E+02 ; 3.446944E+02 ;-3.446944E+02 ; 5.210379E+02 ;-5.210379E+02 ; 6.083239E+02 ;-6.083239E+02 ; 7.629216E+02 ;-7.629216E+02 ; 8.985899E+02 ;-8.985899E+02 ; 1.132548E+03 ;-1.132548E+03 ; 1.215660E+03 ;-1.215660E+03 ; 1.275286E+03 ;-1.275286E+03 ; 1.389120E+03 ;-1.389120E+03 ; 1.419643E+03 ;-1.419643E+03 ; 1.558899E+03 ;-1.558899E+03 ; 2.403330E+03 ;-2.403330E+03 ; 2.486212E+03 ;-2.486212E+03 ; 2.771697E+03 ;-2.771697E+03 ; 2.813176E+03 ;-2.813176E+03 ; 2.923541E+03 ;-2.923541E+03 ; 3.016649E+03 ;-3.016649E+03 ; 3.881541E+03 ;-3.881541E+03 ; 4.002716E+03 ;-4.002716E+03 ; 5.208754E+03 ;-5.208754E+03 ; 5.237456E+03 ;-5.237456E+03 ; 6.779876E+03 ;-6.779876E+03 ; 6.865744E+03 ;-6.865744E+03 ; 7.327311E+03 ;-7.327311E+03 ; 7.382050E+03 ;-7.382050E+03
 1.600000E+02 ; 3.522596E+01 ;-3.522596E+01 ; 3.712124E+01 ;-3.712124E+01 ; 1.275486E+02 ;-1.275486E+02 ; 1.310153E+02 ;-1.310153E+02 ; 3.144658E+02 ;-3.144658E+02 ; 3.448191E+02 ;-3.448191E+02 ; 5.206172E+02 ;-5.206172E+02 ; 6.087780E+02 ;-6.087780E+02 ; 7.622490E+02 ;-7.622490E+02 ; 8.992322E+02 ;-8.992322E+02 ; 1.132559E+03 ;-1.132559E+03 ; 1.215740E+03 ;-1.215740E+03 ; 1.275121E+03 ;-1.275121E+03 ; 1.389243E+03 ;-1.389243E+03 ; 1.419360E+03 ;-1.419360E+03 ; 1.559758E+03 ;-1.559758E+03 ; 2.403113E+03 ;-2.403113E+03 ; 2.486467E+03 ;-2.486467E+03 ; 2.771509E+03 ;-2.771509E+03 ; 2.813427E+03 ;-2.813427E+03 ; 2.923491E+03 ;-2.923491E+03 ; 3.016762E+03 ;-3.016762E+03 ; 3.880945E+03 ;-3.880945E+03 ; 4.003371E+03 ;-4.003371E+03 ; 5.208608E+03 ;-5.208608E+03 ; 5.237612E+03 ;-5.237612E+03 ; 6.779521E+03 ;-6.779521E+03 ; 6.866123E+03 ;-6.866123E+03 ; 7.327108E+03 ;-7.327108E+03 ; 7.382256E+03 ;-7.382256E+03
 1.616667E+02 ; 3.521607E+01 ;-3.521607E+01 ; 3.713100E+01 ;-3.713100E+01 ; 1.275313E+02 ;-1.275313E+02 ; 1.310295E+02 ;-1.310295E+02 ; 3.142948E+02 ;-3.142948E+02 ; 3.449437E+02 ;-3.449437E+02 ; 5.201966E+02 ;-5.201966E+02 ; 6.092321E+02 ;-6.092321E+02 ; 7.615767E+02 ;-7.615767E+02 ; 8.998737E+02 ;-8.998737E+02 ; 1.132569E+03 ;-1.132569E+03 ; 1.215821E+03 ;-1.215821E+03 ; 1.274955E+03 ;-1.274955E+03 ; 1.389356E+03 ;-1.389356E+03 ; 1.419091E+03 ;-1.419091E+03 ; 1.560620E+03 ;-1.560620E+03 ; 2.402894E+03 ;-2.402894E+03 ; 2.486723E+03 ;-2.486723E+03 ; 2.771321E+03 ;-2.771321E+03 ; 2.813678E+03 ;-2.813678E+03 ; 2.923440E+03 ;-2.923440E+03 ; 3.016876E+03 ;-3.016876E+03 ; 3.880349E+03 ;-3.880349E+03 ; 4.004026E+03 ;-4.004026E+03 ; 5.208462E+03 ;-5.208462E+03 ; 5.237769E+03 ;-5.237769E+03 ; 6.779166E+03 ;-6.779166E+03 ; 6.866502E+03 ;-6.866502E+03 ; 7.326905E+03 ;-7.326905E+03 ; 7.382463E+03 ;-7.382463E+03
 1.633333E+02 ; 3.520619E+01 ;-3.520619E+01 ; 3.714076E+01 ;-3.714076E+01 ; 1.275140E+02 ;-1.275140E+02 ; 1.310438E+02 ;-1.310438E+02 ; 3.141235E+02 ;-3.141235E+02 ; 3.450682E+02 ;-3.450682E+02 ; 5.197763E+02 ;-5.197763E+02 ; 6.096863E+02 ;-6.096863E+02 ; 7.609048E+02 ;-7.609048E+02 ; 9.005143E+02 ;-9.005143E+02 ; 1.132580E+03 ;-1.132580E+03 ; 1.215902E+03 ;-1.215902E+03 ; 1.274788E+03 ;-1.274788E+03 ; 1.389458E+03 ;-1.389458E+03 ; 1.418837E+03 ;-1.418837E+03 ; 1.561484E+03 ;-1.561484E+03 ; 2.402674E+03 ;-2.402674E+03 ; 2.486981E+03 ;-2.486981E+03 ; 2.771134E+03 ;-2.771134E+03 ; 2.813930E+03 ;-2.813930E+03 ; 2.923389E+03 ;-2.923389E+03 ; 3.016991E+03 ;-3.016991E+03 ; 3.879753E+03 ;-3.879753E+03 ; 4.004682E+03 ;-4.004682E+03 ; 5.208316E+03 ;-5.208316E+03 ; 5.237926E+03 ;-5.237926E+03 ; 6.778810E+03 ;-6.778810E+03 ; 6.866883E+03 ;-6.866883E+03 ; 7.326701E+03 ;-7.326701E+03 ; 7.382671E+03 ;-7.382671E+03
 1.650000E+02 ; 3.519630E+01 ;-3.519630E+01 ; 3.715052E+01 ;-3.715052E+01 ; 1.274967E+02 ;-1.274967E+02 ; 1.310580E+02 ;-1.310580E+02 ; 3.139519E+02 ;-3.139519E+02 ; 3.451925E+02 ;-3.451925E+02 ; 5.193562E+02 ;-5.193562E+02 ; 6.101405E+02 ;-6.101405E+02 ; 7.602333E+02 ;-7.602333E+02 ; 9.011540E+02 ;-9.011540E+02 ; 1.132590E+03 ;-1.132590E+03 ; 1.215984E+03 ;-1.215984E+03 ; 1.274620E+03 ;-1.274620E+03 ; 1.389549E+03 ;-1.389549E+03 ; 1.418598E+03 ;-1.418598E+03 ; 1.562351E+03 ;-1.562351E+03 ; 2.402453E+03 ;-2.402453E+03 ; 2.487240E+03 ;-2.487240E+03 ; 2.770946E+03 ;-2.770946E+03 ; 2.814183E+03 ;-2.814183E+03 ; 2.923338E+03 ;-2.923338E+03 ; 3.017107E+03 ;-3.017107E+03 ; 3.879158E+03 ;-3.879158E+03 ; 4.005339E+03 ;-4.005339E+03 ; 5.208170E+03 ;-5.208170E+03 ; 5.238082E+03 ;-5.238082E+03 ; 6.778453E+03 ;-6.778453E+03 ; 6.867264E+03 ;-6.867264E+03 ; 7.326497E+03 ;-7.326497E+03 ; 7.382880E+03 ;-7.382880E+03
 1.666667E+02 ; 3.518641E+01 ;-3.518641E+01 ; 3.716028E+01 ;-3.716028E+01 ; 1.274794E+02 ;-1.274794E+02 ; 1.310723E+02 ;-1.310723E+02 ; 3.137800E+02 ;-3.137800E+02 ; 3.453166E+02 ;-3.453166E+02 ; 5.189363E+02 ;-5.189363E+02 ; 6.105949E+02 ;-6.105949E+02 ; 7.595622E+02 ;-7.595622E+02 ; 9.017928E+02 ;-9.017928E+02 ; 1.132601E+03 ;-1.132601E+03 ; 1.216067E+03 ;-1.216067E+03 ; 1.274451E+03 ;-1.274451E+03 ; 1.389628E+03 ;-1.389628E+03 ; 1.418377E+03 ;-1.418377E+03 ; 1.563220E+03 ;-1.563220E+03 ; 2.402231E+03 ;-2.402231E+03 ; 2.487501E+03 ;-2.487501E+03 ; 2.770760E+03 ;-2.770760E+03 ; 2.814436E+03 ;-2.814436E+03 ; 2.923285E+03 ;-2.923285E+03 ; 3.017224E+03 ;-3.017224E+03 ; 3.878563E+03 ;-3.878563E+03 ; 4.005996E+03 ;-4.005996E+03 ; 5.208024E+03 ;-5.208024E+03 ; 5.238239E+03 ;-5.238239E+03 ; 6.778096E+03 ;-6.778096E+03 ; 6.867647E+03 ;-6.867647E+03 ; 7.326291E+03 ;-7.326291E+03 ; 7.383090E+03 ;-7.383090E+03
 1.683333E+02 ; 3.517653E+01 ;-3.517653E+01 ; 3.717004E+01 ;-3.717004E+01 ; 1.274620E+02 ;-1.274620E+02 ; 1.310866E+02 ;-1.310866E+02 ; 3.136078E+02 ;-3.136078E+02 ; 3.454406E+02 ;-3.454406E+02 ; 5.185167E+02 ;-5.185167E+02 ; 6.110492E+02 ;-6.110492E+02 ; 7.588915E+02 ;-7.588915E+02 ; 9.024307E+02 ;-9.024307E+02 ; 1.132611E+03 ;-1.132611E+03 ; 1.216151E+03 ;-1.216151E+03 ; 1.274281E+03 ;-1.274281E+03 ; 1.389693E+03 ;-1.389693E+03 ; 1.418172E+03 ;-1.418172E+03 ; 1.564092E+03 ;-1.564092E+03 ; 2.402008E+03 ;-2.402008E+03 ; 2.487763E+03 ;-2.487763E+03 ; 2.770573E+03 ;-2.770573E+03 ; 2.814689E+03 ;-2.814689E+03 ; 2.923233E+03 ;-2.923233E+03 ; 3.017342E+03 ;-3.017342E+03 ; 3.877968E+03 ;-3.877968E+03 ; 4.006653E+03 ;-4.006653E+03 ; 5.207878E+03 ;-5.207878E+03 ; 5.238396E+03 ;-5.238396E+03 ; 6.777738E+03 ;-6.777738E+03 ; 6.868030E+03 ;-6.868030E+03 ; 7.326085E+03 ;-7.326085E+03 ; 7.383300E+03 ;-7.383300E+03
